period,NG_Power_Gen,NG_Seasonal_Power_Gen,NG_Commercial_Usage,NG_Vehicle_Fuel_Usage,NG_Delivery_Usage,NG_Industrial_Usage,NG_Residential_Usage,Heating_Days,Cooling_Days,NG_Gross_Withdrawls,EAST_NG_Storage_BCF
2010-01-01,398.01873048907385,-16.045804483472267,217.99375650364203,1.3028095733610823,1058.7554630593133,99.21331945889698,342.2310093652446,549.0,1.0,280.86992715920917,769
2010-01-08,398.01873048907385,-16.712684166117857,217.99375650364203,1.3028095733610823,1058.7554630593133,99.21331945889698,342.2310093652446,703.7142857142857,0.0,280.86992715920917,703
2010-01-15,398.01873048907385,-16.35635425088018,217.99375650364203,1.3028095733610823,1058.7554630593133,99.21331945889698,342.2310093652446,699.2857142857143,0.0,280.86992715920917,642
2010-01-22,398.01873048907385,-14.467199887323284,217.99375650364203,1.3028095733610823,1058.7554630593133,99.21331945889698,342.2310093652446,483.14285714285717,2.2857142857142856,280.86992715920917,616
2010-01-29,398.01873048907385,-12.57804552376638,217.99375650364203,1.3028095733610823,1058.7554630593133,99.21331945889698,342.2310093652446,520.4285714285714,1.7142857142857142,280.86992715920917,582
2010-02-05,450.1428571428571,-10.688891160209481,245.33163265306123,1.4387755102040816,1185.7908163265306,110.90816326530611,377.9744897959183,682.8571428571429,1.2857142857142858,313.44387755102036,523
2010-02-12,450.1428571428571,-8.799736796652581,245.33163265306123,1.4387755102040816,1185.7908163265306,110.90816326530611,377.9744897959183,657.5714285714286,0.14285714285714285,313.44387755102036,471
2010-02-19,450.1428571428571,-9.821397859286115,245.33163265306123,1.4387755102040816,1185.7908163265306,110.90816326530611,377.9744897959183,600.1428571428571,0.0,313.44387755102036,425
2010-02-26,450.1428571428571,-11.598730106591074,245.33163265306123,1.4387755102040816,1185.7908163265306,110.90816326530611,377.9744897959183,500.0,0.7142857142857143,313.44387755102036,390
2010-03-05,388.6867845993757,-13.376062353896032,164.37877211238293,1.3028095733610823,880.2539021852238,89.15296566077002,236.73673257023933,503.0,0.0,280.5036420395421,349
2010-03-12,388.6867845993757,-15.153394601200988,164.37877211238293,1.3028095733610823,880.2539021852238,89.15296566077002,236.73673257023933,372.57142857142856,0.42857142857142855,280.5036420395421,341
2010-03-19,388.6867845993757,-14.655038609804624,164.37877211238293,1.3028095733610823,880.2539021852238,89.15296566077002,236.73673257023933,310.2857142857143,0.14285714285714285,280.5036420395421,334
2010-03-26,388.6867845993757,-12.944013704875479,164.37877211238293,1.3028095733610823,880.2539021852238,89.15296566077002,236.73673257023933,283.2857142857143,0.8571428571428571,280.5036420395421,336
2010-04-02,439.0133333333333,-11.232988799946334,120.47555555555556,1.3422222222222222,786.2666666666667,84.18666666666667,141.2577777777778,285.14285714285717,2.142857142857143,364.44,333
2010-04-09,439.0133333333333,-9.52196389501719,120.47555555555556,1.3422222222222222,786.2666666666667,84.18666666666667,141.2577777777778,95.85714285714286,32.42857142857143,364.44,358
2010-04-16,439.0133333333333,-7.703169558413124,120.47555555555556,1.3422222222222222,786.2666666666667,84.18666666666667,141.2577777777778,212.57142857142858,6.428571428571429,364.44,376
2010-04-23,439.0133333333333,-5.989702977093977,120.47555555555556,1.3422222222222222,786.2666666666667,84.18666666666667,141.2577777777778,217.42857142857142,6.428571428571429,364.44,397
2010-04-30,439.0133333333333,-4.2762363957748235,120.47555555555556,1.3422222222222222,786.2666666666667,84.18666666666667,141.2577777777778,199.14285714285714,10.857142857142858,364.44,416
2010-05-07,524.8782518210198,-2.562769814455681,92.34131113423517,1.3028095733610823,779.4172736732569,76.91155046826223,83.98335067637876,29.714285714285715,71.42857142857143,352.786680541103,444
2010-05-14,524.8782518210198,-0.849303233136535,92.34131113423517,1.3028095733610823,779.4172736732569,76.91155046826223,83.98335067637876,193.28571428571428,31.714285714285715,352.786680541103,463
2010-05-21,524.8782518210198,2.8794731936734754,92.34131113423517,1.3028095733610823,779.4172736732569,76.91155046826223,83.98335067637876,79.57142857142857,39.285714285714285,352.786680541103,491
2010-05-28,524.8782518210198,6.392951437700095,92.34131113423517,1.3028095733610823,779.4172736732569,76.91155046826223,83.98335067637876,10.285714285714286,92.71428571428571,352.786680541103,518
2010-06-04,624.9333333333333,10.419641001611302,78.36888888888889,1.3422222222222222,836.688888888889,76.34222222222223,55.70222222222222,7.142857142857143,130.42857142857142,365.47999999999996,545
2010-06-11,624.9333333333333,14.446330565522505,78.36888888888889,1.3422222222222222,836.688888888889,76.34222222222223,55.70222222222222,42.142857142857146,102.42857142857143,365.47999999999996,571
2010-06-18,624.9333333333333,17.456078694569374,78.36888888888889,1.3422222222222222,836.688888888889,76.34222222222223,55.70222222222222,17.142857142857142,138.71428571428572,365.47999999999996,596
2010-06-25,624.9333333333333,19.98954032444014,78.36888888888889,1.3422222222222222,836.688888888889,76.34222222222223,55.70222222222222,0.7142857142857143,200.28571428571428,365.47999999999996,615
2010-07-02,656.865764828304,22.523001954310892,74.37252861602498,1.3028095733610823,849.9188345473465,74.88865764828304,42.48491155046826,11.285714285714286,155.42857142857142,419.44640998959414,638
2010-07-09,656.865764828304,25.05646358418165,74.37252861602498,1.3028095733610823,849.9188345473465,74.88865764828304,42.48491155046826,0.0,235.0,419.44640998959414,659
2010-07-16,656.865764828304,26.623330087079562,74.37252861602498,1.3028095733610823,849.9188345473465,74.88865764828304,42.48491155046826,0.0,219.85714285714286,419.44640998959414,681
2010-07-23,656.865764828304,26.251364038785688,74.37252861602498,1.3028095733610823,849.9188345473465,74.88865764828304,42.48491155046826,0.14285714285714285,234.57142857142858,419.44640998959414,698
2010-07-30,656.865764828304,25.879397990491807,74.37252861602498,1.3028095733610823,849.9188345473465,74.88865764828304,42.48491155046826,1.2857142857142858,220.0,419.44640998959414,716
2010-08-06,635.1675338189386,25.507431942197936,78.630593132154,1.3028095733610823,833.4027055150884,78.29760665972944,40.0,2.2857142857142856,189.42857142857142,421.0197710718002,737
2010-08-13,635.1675338189386,25.135465893904065,78.630593132154,1.3028095733610823,833.4027055150884,78.29760665972944,40.0,3.5714285714285716,201.42857142857142,421.0197710718002,758
2010-08-20,635.1675338189386,23.477990195430227,78.630593132154,1.3028095733610823,833.4027055150884,78.29760665972944,40.0,0.42857142857142855,177.28571428571428,421.0197710718002,781
2010-08-27,635.1675338189386,21.450204121378793,78.630593132154,1.3028095733610823,833.4027055150884,78.29760665972944,40.0,10.0,113.14285714285714,421.0197710718002,805
2010-09-03,624.3733333333333,19.422418047327366,76.67555555555556,1.3422222222222222,828.7688888888889,76.29777777777778,50.080000000000005,1.0,194.85714285714286,437.6666666666667,814
2010-09-10,624.3733333333333,17.39463197327593,76.67555555555556,1.3422222222222222,828.7688888888889,76.29777777777778,50.080000000000005,23.428571428571427,88.57142857142857,437.6666666666667,835
2010-09-17,624.3733333333333,14.66320998502235,76.67555555555556,1.3422222222222222,828.7688888888889,76.29777777777778,50.080000000000005,56.285714285714285,61.42857142857143,437.6666666666667,856
2010-09-24,624.3733333333333,10.125179223187514,76.67555555555556,1.3422222222222222,828.7688888888889,76.29777777777778,50.080000000000005,41.142857142857146,94.14285714285714,437.6666666666667,876
2010-10-01,478.1977107180021,5.587148461352687,101.24037460978147,1.3028095733610823,739.0176899063475,77.29032258064515,80.98647242455776,32.42857142857143,67.85714285714286,514.2434963579605,896
2010-10-08,478.1977107180021,1.0491176995178542,101.24037460978147,1.3028095733610823,739.0176899063475,77.29032258064515,80.98647242455776,162.71428571428572,7.714285714285714,514.2434963579605,912
2010-10-15,478.1977107180021,-3.3869147123708627,101.24037460978147,1.3028095733610823,739.0176899063475,77.29032258064515,80.98647242455776,156.14285714285714,18.285714285714285,514.2434963579605,930
2010-10-22,478.1977107180021,-5.4549031812924325,101.24037460978147,1.3028095733610823,739.0176899063475,77.29032258064515,80.98647242455776,234.57142857142858,6.285714285714286,514.2434963579605,940
2010-10-29,478.1977107180021,-7.522891650214008,101.24037460978147,1.3028095733610823,739.0176899063475,77.29032258064515,80.98647242455776,141.85714285714286,29.857142857142858,514.2434963579605,955
2010-11-05,432.46666666666664,-9.590880119135578,154.08444444444447,1.3422222222222222,861.2711111111112,86.66222222222223,186.71555555555554,348.57142857142856,6.714285714285714,534.28,950
2010-11-12,432.46666666666664,-11.658868588057143,154.08444444444447,1.3422222222222222,861.2711111111112,86.66222222222223,186.71555555555554,344.42857142857144,0.42857142857142855,534.28,940
2010-11-19,432.46666666666664,-13.019745100498445,154.08444444444447,1.3422222222222222,861.2711111111112,86.66222222222223,186.71555555555554,307.2857142857143,2.857142857142857,534.28,940
2010-11-26,432.46666666666664,-14.12282422554859,154.08444444444447,1.3422222222222222,861.2711111111112,86.66222222222223,186.71555555555554,339.2857142857143,5.0,534.28,940
2010-12-03,438.6181061394381,-15.225903350598733,222.97190426638917,1.3028095733610823,1090.318418314256,98.01873048907389,329.41103017689903,454.57142857142856,3.7142857142857144,515.2715920915713,918
2010-12-10,438.6181061394381,-16.32898247564888,222.97190426638917,1.3028095733610823,1090.318418314256,98.01873048907389,329.41103017689903,646.2857142857143,0.0,515.2715920915713,862
2010-12-17,438.6181061394381,-16.62917492077849,222.97190426638917,1.3028095733610823,1090.318418314256,98.01873048907389,329.41103017689903,637.1428571428571,0.0,515.2715920915713,807
2010-12-24,438.6181061394381,-16.214186665391523,222.97190426638917,1.3028095733610823,1090.318418314256,98.01873048907389,329.41103017689903,604.5714285714286,0.0,515.2715920915713,756
2010-12-31,438.6181061394381,-15.79988951822589,222.97190426638917,1.3028095733610823,1090.318418314256,98.01873048907389,329.41103017689903,626.0,0.0,515.2715920915713,715
2011-01-07,413.91467221644126,-16.712684166117857,243.3465140478668,1.4068678459937562,1133.1904266389179,101.1945889698231,373.32362122788766,546.4285714285714,1.0,564.3954214360042,684
2011-01-14,413.91467221644126,-16.35635425088018,243.3465140478668,1.4068678459937562,1133.1904266389179,101.1945889698231,373.32362122788766,699.4285714285714,0.14285714285714285,564.3954214360042,622
2011-01-21,413.91467221644126,-14.467199887323284,243.3465140478668,1.4068678459937562,1133.1904266389179,101.1945889698231,373.32362122788766,636.2857142857143,1.2857142857142858,564.3954214360042,577
2011-01-28,413.91467221644126,-12.57804552376638,243.3465140478668,1.4068678459937562,1133.1904266389179,101.1945889698231,373.32362122788766,731.4285714285714,0.2857142857142857,564.3954214360042,519
2011-02-04,456.7040816326531,-10.688891160209481,255.30102040816328,1.5612244897959184,1207.6836734693877,111.04591836734693,383.0765306122449,630.5714285714286,1.7142857142857142,634.5510204081634,470
2011-02-11,456.7040816326531,-8.799736796652581,255.30102040816328,1.5612244897959184,1207.6836734693877,111.04591836734693,383.0765306122449,628.4285714285714,1.7142857142857142,634.5510204081634,421
2011-02-18,456.7040816326531,-9.821397859286115,255.30102040816328,1.5612244897959184,1207.6836734693877,111.04591836734693,383.0765306122449,474.7142857142857,0.2857142857142857,634.5510204081634,392
2011-02-25,456.7040816326531,-11.598730106591074,255.30102040816328,1.5612244897959184,1207.6836734693877,111.04591836734693,383.0765306122449,516.5714285714286,3.7142857142857144,634.5510204081634,359
2011-03-04,453.0280957336108,-13.376062353896032,180.04162330905305,1.4068678459937562,994.2060353798128,92.52029136316337,267.2049947970864,484.7142857142857,4.285714285714286,574.4973985431841,330
2011-03-11,453.0280957336108,-15.153394601200988,180.04162330905305,1.4068678459937562,994.2060353798128,92.52029136316337,267.2049947970864,416.42857142857144,2.4285714285714284,574.4973985431841,308
2011-03-18,453.0280957336108,-14.655038609804624,180.04162330905305,1.4068678459937562,994.2060353798128,92.52029136316337,267.2049947970864,339.85714285714283,1.5714285714285714,574.4973985431841,296
2011-03-25,453.0280957336108,-12.944013704875479,180.04162330905305,1.4068678459937562,994.2060353798128,92.52029136316337,267.2049947970864,369.2857142857143,8.142857142857142,574.4973985431841,293
2011-04-01,542.7777777777778,-11.232988799946334,127.26666666666667,1.4577777777777778,926.4311111111111,85.37777777777778,169.55555555555557,474.42857142857144,7.142857142857143,659.6844444444445,265
2011-04-08,542.7777777777778,-9.52196389501719,127.26666666666667,1.4577777777777778,926.4311111111111,85.37777777777778,169.55555555555557,305.42857142857144,6.0,659.6844444444445,269
2011-04-15,542.7777777777778,-7.703169558413124,127.26666666666667,1.4577777777777778,926.4311111111111,85.37777777777778,169.55555555555557,202.0,17.714285714285715,659.6844444444445,284
2011-04-22,542.7777777777778,-5.989702977093977,127.26666666666667,1.4577777777777778,926.4311111111111,85.37777777777778,169.55555555555557,232.0,18.0,659.6844444444445,298
2011-04-29,542.7777777777778,-4.2762363957748235,127.26666666666667,1.4577777777777778,926.4311111111111,85.37777777777778,169.55555555555557,90.85714285714286,50.57142857142857,659.6844444444445,321
2011-05-06,529.1904266389178,-2.562769814455681,85.59833506763788,1.4068678459937562,773.748178980229,77.10301768990634,80.44536940686785,163.14285714285714,16.428571428571427,639.1592091571279,344
2011-05-13,529.1904266389178,-0.849303233136535,85.59833506763788,1.4068678459937562,773.748178980229,77.10301768990634,80.44536940686785,103.28571428571429,32.857142857142854,639.1592091571279,375
2011-05-20,529.1904266389178,2.8794731936734754,85.59833506763788,1.4068678459937562,773.748178980229,77.10301768990634,80.44536940686785,102.57142857142857,19.285714285714285,639.1592091571279,405
2011-05-27,529.1904266389178,6.392951437700095,85.59833506763788,1.4068678459937562,773.748178980229,77.10301768990634,80.44536940686785,28.571428571428573,91.85714285714286,639.1592091571279,434
2011-06-03,633.6444444444444,10.419641001611302,86.73333333333333,1.4577777777777778,860.7866666666666,81.22666666666667,57.715555555555554,12.714285714285714,154.71428571428572,666.5466666666667,458
2011-06-10,633.6444444444444,14.446330565522505,86.73333333333333,1.4577777777777778,860.7866666666666,81.22666666666667,57.715555555555554,19.714285714285715,147.14285714285714,666.5466666666667,483
2011-06-17,633.6444444444444,17.456078694569374,86.73333333333333,1.4577777777777778,860.7866666666666,81.22666666666667,57.715555555555554,33.285714285714285,90.57142857142857,666.5466666666667,515
2011-06-24,633.6444444444444,19.98954032444014,86.73333333333333,1.4577777777777778,860.7866666666666,81.22666666666667,57.715555555555554,11.142857142857142,137.28571428571428,666.5466666666667,542
2011-07-01,686.8262226847035,22.523001954310892,79.71696149843912,1.4068678459937562,889.6690946930281,77.54006243496357,44.178980228928204,4.714285714285714,128.42857142857142,717.9729448491155,574
2011-07-08,686.8262226847035,25.05646358418165,79.71696149843912,1.4068678459937562,889.6690946930281,77.54006243496357,44.178980228928204,0.5714285714285714,185.57142857142858,717.9729448491155,602
2011-07-15,686.8262226847035,26.623330087079562,79.71696149843912,1.4068678459937562,889.6690946930281,77.54006243496357,44.178980228928204,0.14285714285714285,193.0,717.9729448491155,627
2011-07-22,686.8262226847035,26.251364038785688,79.71696149843912,1.4068678459937562,889.6690946930281,77.54006243496357,44.178980228928204,0.0,244.71428571428572,717.9729448491155,646
2011-07-29,686.8262226847035,25.879397990491807,79.71696149843912,1.4068678459937562,889.6690946930281,77.54006243496357,44.178980228928204,0.7142857142857143,228.57142857142858,717.9729448491155,666
2011-08-05,666.4599375650364,25.507431942197936,83.49219562955255,1.4068678459937562,881.8147762747138,84.1789802289282,46.264308012486985,0.14285714285714285,212.42857142857142,715.6711758584806,683
2011-08-12,666.4599375650364,25.135465893904065,83.49219562955255,1.4068678459937562,881.8147762747138,84.1789802289282,46.264308012486985,1.0,190.85714285714286,715.6711758584806,702
2011-08-19,666.4599375650364,23.477990195430227,83.49219562955255,1.4068678459937562,881.8147762747138,84.1789802289282,46.264308012486985,1.5714285714285714,135.85714285714286,715.6711758584806,729
2011-08-26,666.4599375650364,21.450204121378793,83.49219562955255,1.4068678459937562,881.8147762747138,84.1789802289282,46.264308012486985,3.142857142857143,141.14285714285714,715.6711758584806,751
2011-09-02,617.3422222222222,19.422418047327366,80.94222222222223,1.4577777777777778,831.2800000000001,82.7911111111111,48.75111111111111,3.5714285714285716,111.14285714285714,753.1644444444445,776
2011-09-09,617.3422222222222,17.39463197327593,80.94222222222223,1.4577777777777778,831.2800000000001,82.7911111111111,48.75111111111111,14.571428571428571,105.85714285714286,753.1644444444445,801
2011-09-16,617.3422222222222,14.66320998502235,80.94222222222223,1.4577777777777778,831.2800000000001,82.7911111111111,48.75111111111111,39.57142857142857,87.42857142857143,753.1644444444445,825
2011-09-23,617.3422222222222,10.125179223187514,80.94222222222223,1.4577777777777778,831.2800000000001,82.7911111111111,48.75111111111111,76.0,45.42857142857143,753.1644444444445,855
2011-09-30,617.3422222222222,5.587148461352687,80.94222222222223,1.4577777777777778,831.2800000000001,82.7911111111111,48.75111111111111,15.428571428571429,90.0,753.1644444444445,879
2011-10-07,488.99479708636835,1.0491176995178542,106.93444328824143,1.4068678459937562,772.4453694068677,85.3735691987513,89.73152965660769,166.14285714285714,9.142857142857142,866.060353798127,900
2011-10-14,488.99479708636835,-3.3869147123708627,106.93444328824143,1.4068678459937562,772.4453694068677,85.3735691987513,89.73152965660769,67.28571428571429,18.142857142857142,866.060353798127,922
2011-10-21,488.99479708636835,-5.4549031812924325,106.93444328824143,1.4068678459937562,772.4453694068677,85.3735691987513,89.73152965660769,145.71428571428572,9.714285714285714,866.060353798127,939
2011-10-28,488.99479708636835,-7.522891650214008,106.93444328824143,1.4068678459937562,772.4453694068677,85.3735691987513,89.73152965660769,258.85714285714283,4.714285714285714,866.060353798127,947
2011-11-04,457.91555555555556,-9.590880119135578,137.30666666666667,1.4577777777777778,855.8088888888889,94.55111111111111,164.57777777777775,366.57142857142856,5.0,894.8622222222222,950
2011-11-11,457.91555555555556,-11.658868588057143,137.30666666666667,1.4577777777777778,855.8088888888889,94.55111111111111,164.57777777777775,297.7142857142857,3.4285714285714284,894.8622222222222,955
2011-11-18,457.91555555555556,-13.019745100498445,137.30666666666667,1.4577777777777778,855.8088888888889,94.55111111111111,164.57777777777775,269.85714285714283,7.571428571428571,894.8622222222222,957
2011-11-25,457.91555555555556,-14.12282422554859,137.30666666666667,1.4577777777777778,855.8088888888889,94.55111111111111,164.57777777777775,317.7142857142857,6.714285714285714,894.8622222222222,953
2011-12-02,448.91987513007285,-15.225903350598733,176.0083246618106,1.4068678459937562,969.2112382934442,96.37044745057231,246.49739854318418,310.85714285714283,2.7142857142857144,872.8407908428721,951
2011-12-09,448.91987513007285,-16.32898247564888,176.0083246618106,1.4068678459937562,969.2112382934442,96.37044745057231,246.49739854318418,371.0,3.0,872.8407908428721,935
2011-12-16,448.91987513007285,-16.62917492077849,176.0083246618106,1.4068678459937562,969.2112382934442,96.37044745057231,246.49739854318418,442.42857142857144,3.857142857142857,872.8407908428721,905
2011-12-23,448.91987513007285,-16.214186665391523,176.0083246618106,1.4068678459937562,969.2112382934442,96.37044745057231,246.49739854318418,431.2857142857143,3.4285714285714284,872.8407908428721,881
2011-12-30,448.91987513007285,-15.79988951822589,176.0083246618106,1.4068678459937562,969.2112382934442,96.37044745057231,246.49739854318418,502.85714285714283,2.5714285714285716,872.8407908428721,853
2012-01-06,470.7762747138397,-16.712684166117857,207.7211238293444,1.3985431841831424,1087.171696149844,102.42663891779395,304.84079084287197,536.5714285714286,0.2857142857142857,982.8636836628513,819
2012-01-13,470.7762747138397,-16.35635425088018,207.7211238293444,1.3985431841831424,1087.171696149844,102.42663891779395,304.84079084287197,458.7142857142857,0.7142857142857143,982.8636836628513,791
2012-01-20,470.7762747138397,-14.467199887323284,207.7211238293444,1.3985431841831424,1087.171696149844,102.42663891779395,304.84079084287197,619.2857142857143,0.14285714285714285,982.8636836628513,728
2012-01-27,470.7762747138397,-12.57804552376638,207.7211238293444,1.3985431841831424,1087.171696149844,102.42663891779395,304.84079084287197,462.2857142857143,3.7142857142857144,982.8636836628513,682
2012-02-03,507.2342449464922,-10.688891160209481,201.6218787158145,1.498216409036861,1126.825208085612,107.24375743162902,309.2318668252081,429.14285714285717,2.2857142857142856,1051.7574316290131,656
2012-02-10,507.2342449464922,-8.799736796652581,201.6218787158145,1.498216409036861,1126.825208085612,107.24375743162902,309.2318668252081,502.85714285714283,4.428571428571429,1051.7574316290131,616
2012-02-17,507.2342449464922,-9.821397859286115,201.6218787158145,1.498216409036861,1126.825208085612,107.24375743162902,309.2318668252081,527.0,1.4285714285714286,1051.7574316290131,570
2012-02-24,507.2342449464922,-11.598730106591074,201.6218787158145,1.498216409036861,1126.825208085612,107.24375743162902,309.2318668252081,419.0,5.142857142857143,1051.7574316290131,545
2012-03-02,517.9979188345474,-13.376062353896032,132.08740894901143,1.3985431841831424,920.3912591050989,91.3506763787721,177.5525494276795,439.42857142857144,7.142857142857143,978.0437044745056,515
2012-03-09,517.9979188345474,-15.153394601200988,132.08740894901143,1.3985431841831424,920.3912591050989,91.3506763787721,177.5525494276795,399.57142857142856,4.571428571428571,978.0437044745056,491
2012-03-16,517.9979188345474,-14.655038609804624,132.08740894901143,1.3985431841831424,920.3912591050989,91.3506763787721,177.5525494276795,267.42857142857144,9.285714285714286,978.0437044745056,489
2012-03-23,517.9979188345474,-12.944013704875479,132.08740894901143,1.3985431841831424,920.3912591050989,91.3506763787721,177.5525494276795,90.0,21.714285714285715,978.0437044745056,506
2012-03-30,517.9979188345474,-11.232988799946334,132.08740894901143,1.3985431841831424,920.3912591050989,91.3506763787721,177.5525494276795,268.85714285714283,10.714285714285714,978.0437044745056,510
2012-04-06,564.2933333333333,-9.52196389501719,116.82666666666667,1.448888888888889,907.6711111111111,95.28,129.82222222222222,273.7142857142857,18.285714285714285,1014.4444444444445,515
2012-04-13,564.2933333333333,-7.703169558413124,116.82666666666667,1.448888888888889,907.6711111111111,95.28,129.82222222222222,290.57142857142856,5.142857142857143,1014.4444444444445,524
2012-04-20,564.2933333333333,-5.989702977093977,116.82666666666667,1.448888888888889,907.6711111111111,95.28,129.82222222222222,108.42857142857143,23.285714285714285,1014.4444444444445,546
2012-04-27,564.2933333333333,-4.2762363957748235,116.82666666666667,1.448888888888889,907.6711111111111,95.28,129.82222222222222,229.14285714285714,8.142857142857142,1014.4444444444445,557
2012-05-04,619.350676378772,-2.562769814455681,82.10613943808534,1.3985431841831424,862.5764828303851,87.03017689906348,72.68262226847034,176.57142857142858,45.57142857142857,990.5223725286161,571
2012-05-11,619.350676378772,-0.849303233136535,82.10613943808534,1.3985431841831424,862.5764828303851,87.03017689906348,72.68262226847034,104.42857142857143,33.42857142857143,990.5223725286161,597
2012-05-18,619.350676378772,2.8794731936734754,82.10613943808534,1.3985431841831424,862.5764828303851,87.03017689906348,72.68262226847034,57.714285714285715,32.57142857142857,990.5223725286161,621
2012-05-25,619.350676378772,6.392951437700095,82.10613943808534,1.3985431841831424,862.5764828303851,87.03017689906348,72.68262226847034,17.571428571428573,58.714285714285715,990.5223725286161,644
2012-06-01,680.8133333333334,10.419641001611302,84.41333333333334,1.448888888888889,907.3199999999999,85.43555555555555,55.21333333333334,11.714285714285714,132.42857142857142,1025.7155555555555,663
2012-06-08,680.8133333333334,14.446330565522505,84.41333333333334,1.448888888888889,907.3199999999999,85.43555555555555,55.21333333333334,70.57142857142857,33.57142857142857,1025.7155555555555,685
2012-06-15,680.8133333333334,17.456078694569374,84.41333333333334,1.448888888888889,907.3199999999999,85.43555555555555,55.21333333333334,11.285714285714286,87.14285714285714,1025.7155555555555,704
2012-06-22,680.8133333333334,19.98954032444014,84.41333333333334,1.448888888888889,907.3199999999999,85.43555555555555,55.21333333333334,13.714285714285714,146.28571428571428,1025.7155555555555,719
2012-06-29,680.8133333333334,22.523001954310892,84.41333333333334,1.448888888888889,907.3199999999999,85.43555555555555,55.21333333333334,6.428571428571429,137.42857142857142,1025.7155555555555,738
2012-07-06,765.207075962539,25.05646358418165,81.28616024973985,1.3985431841831424,981.0822060353797,87.80020811654528,45.39021852237252,0.0,235.57142857142858,1156.9115504682622,747
2012-07-13,765.207075962539,26.623330087079562,81.28616024973985,1.3985431841831424,981.0822060353797,87.80020811654528,45.39021852237252,1.0,201.0,1156.9115504682622,756
2012-07-20,765.207075962539,26.251364038785688,81.28616024973985,1.3985431841831424,981.0822060353797,87.80020811654528,45.39021852237252,1.1428571428571428,226.71428571428572,1156.9115504682622,764
2012-07-27,765.207075962539,25.879397990491807,81.28616024973985,1.3985431841831424,981.0822060353797,87.80020811654528,45.39021852237252,0.2857142857142857,193.28571428571428,1156.9115504682622,775
2012-08-03,719.8418314255982,25.507431942197936,81.93132154006244,1.3985431841831424,931.8043704474505,86.630593132154,42.00624349635795,0.0,188.14285714285714,1174.4474505723203,786
2012-08-10,719.8418314255982,25.135465893904065,81.93132154006244,1.3985431841831424,931.8043704474505,86.630593132154,42.00624349635795,0.0,203.28571428571428,1174.4474505723203,796
2012-08-17,719.8418314255982,23.477990195430227,81.93132154006244,1.3985431841831424,931.8043704474505,86.630593132154,42.00624349635795,0.0,159.14285714285714,1174.4474505723203,815
2012-08-24,719.8418314255982,21.450204121378793,81.93132154006244,1.3985431841831424,931.8043704474505,86.630593132154,42.00624349635795,3.4285714285714284,102.85714285714286,1174.4474505723203,836
2012-08-31,719.8418314255982,19.422418047327366,81.93132154006244,1.3985431841831424,931.8043704474505,86.630593132154,42.00624349635795,3.2857142857142856,137.14285714285714,1174.4474505723203,847
2012-09-07,656.5422222222222,17.39463197327593,87.3911111111111,1.448888888888889,881.3377777777779,85.27111111111111,50.68,3.0,167.0,1215.2266666666667,857
2012-09-14,656.5422222222222,14.66320998502235,87.3911111111111,1.448888888888889,881.3377777777779,85.27111111111111,50.68,28.142857142857142,57.0,1215.2266666666667,874
2012-09-21,656.5422222222222,10.125179223187514,87.3911111111111,1.448888888888889,881.3377777777779,85.27111111111111,50.68,70.57142857142857,36.0,1215.2266666666667,892
2012-09-28,656.5422222222222,5.587148461352687,87.3911111111111,1.448888888888889,881.3377777777779,85.27111111111111,50.68,95.42857142857143,35.0,1215.2266666666667,908
2012-10-05,554.5515088449532,1.0491176995178542,94.0811654526535,1.3985431841831424,821.1904266389178,86.40998959417273,84.74089490114464,69.57142857142857,43.42857142857143,1189.8605619146724,926
2012-10-12,554.5515088449532,-3.3869147123708627,94.0811654526535,1.3985431841831424,821.1904266389178,86.40998959417273,84.74089490114464,218.85714285714286,17.428571428571427,1189.8605619146724,936
2012-10-19,554.5515088449532,-5.4549031812924325,94.0811654526535,1.3985431841831424,821.1904266389178,86.40998959417273,84.74089490114464,188.85714285714286,13.857142857142858,1189.8605619146724,945
2012-10-26,554.5515088449532,-7.522891650214008,94.0811654526535,1.3985431841831424,821.1904266389178,86.40998959417273,84.74089490114464,143.42857142857142,10.857142857142858,1189.8605619146724,960
2012-11-02,506.5644444444444,-9.590880119135578,161.48444444444445,1.448888888888889,981.2355555555555,98.5911111111111,213.15111111111113,248.85714285714286,2.142857142857143,1235.0800000000002,960
2012-11-09,506.5644444444444,-11.658868588057143,161.48444444444445,1.448888888888889,981.2355555555555,98.5911111111111,213.15111111111113,415.14285714285717,1.5714285714285714,1235.0800000000002,942
2012-11-16,506.5644444444444,-13.019745100498445,161.48444444444445,1.448888888888889,981.2355555555555,98.5911111111111,213.15111111111113,341.14285714285717,3.4285714285714284,1235.0800000000002,935
2012-11-23,506.5644444444444,-14.12282422554859,161.48444444444445,1.448888888888889,981.2355555555555,98.5911111111111,213.15111111111113,387.2857142857143,0.8571428571428571,1235.0800000000002,927
2012-11-30,506.5644444444444,-15.225903350598733,161.48444444444445,1.448888888888889,981.2355555555555,98.5911111111111,213.15111111111113,487.42857142857144,0.8571428571428571,1235.0800000000002,902
2012-12-07,502.3225806451613,-16.32898247564888,185.41103017689906,1.3985431841831424,1045.6108220603537,95.75442247658688,260.72008324661806,354.42857142857144,3.142857142857143,1190.672216441207,900
2012-12-14,502.3225806451613,-16.62917492077849,185.41103017689906,1.3985431841831424,1045.6108220603537,95.75442247658688,260.72008324661806,389.42857142857144,5.285714285714286,1190.672216441207,884
