period,NG_Power_Gen,NG_Seasonal_Power_Gen,NG_Commercial_Usage,NG_Vehicle_Fuel_Usage,NG_Delivery_Usage,NG_Industrial_Usage,NG_Residential_Usage,Heating_Days,Cooling_Days,NG_Gross_Withdrawls,EAST_NG_Storage_BCF,Storage_t1,Storage_t2,Storage_4Wk_Avg,Heating_Days_4Wk_Avg,Cooling_Days_4Wk_Avg
2023-01-27,556.7492195629552,-12.57804552376638,211.37981269510925,2.7513007284079083,1223.9916753381892,114.36004162330904,334.73048907388136,507.2857142857143,2.142857142857143,4622.31425598335,578,622.0,662.0,640.5,450.1071428571429,1.7857142857142858
2023-02-03,615.311224489796,-10.68889116020948,238.3061224489796,3.0459183673469394,1348.127551020408,131.4234693877551,360.0459183673469,529.8571428571429,4.285714285714286,5057.58163265306,529,578.0,622.0,597.75,501.9642857142857,1.8214285714285714
2023-02-10,615.311224489796,-8.799736796652581,238.3061224489796,3.0459183673469394,1348.127551020408,131.4234693877551,360.0459183673469,501.4285714285714,2.4285714285714284,5057.58163265306,498,529.0,578.0,556.75,504.75,2.321428571428571
2023-02-17,615.311224489796,-9.821397859286115,238.3061224489796,3.0459183673469394,1348.127551020408,131.4234693877551,360.0459183673469,364.4285714285714,2.7142857142857144,5057.58163265306,479,498.0,529.0,521.0,475.75,2.892857142857143
2023-02-24,615.311224489796,-11.598730106591074,238.3061224489796,3.0459183673469394,1348.127551020408,131.4234693877551,360.0459183673469,408.2857142857143,9.428571428571429,5057.58163265306,451,479.0,498.0,489.25,451.0,4.714285714285714
2023-03-03,555.7669094693027,-13.376062353896032,187.3298647242456,2.7513007284079083,1150.6805411030175,116.68678459937566,288.1456815816857,451.57142857142856,9.571428571428571,4596.187304890739,416,451.0,479.0,461.0,431.4285714285714,6.0357142857142865
2023-03-10,555.7669094693027,-15.153394601200988,187.3298647242456,2.7513007284079083,1150.6805411030175,116.68678459937566,288.1456815816857,403.57142857142856,7.857142857142857,4596.187304890739,391,416.0,451.0,434.25,406.9642857142857,7.392857142857142
2023-03-17,555.7669094693027,-14.655038609804624,187.3298647242456,2.7513007284079083,1150.6805411030175,116.68678459937566,288.1456815816857,453.57142857142856,2.571428571428572,4596.187304890739,355,391.0,416.0,403.25,429.25,7.357142857142858
2023-03-24,555.7669094693027,-12.94401370487548,187.3298647242456,2.7513007284079083,1150.6805411030175,116.68678459937566,288.1456815816857,385.7142857142857,2.857142857142857,4596.187304890739,343,355.0,391.0,376.25,423.60714285714283,5.714285714285714
2023-03-31,555.7669094693027,-11.232988799946334,187.3298647242456,2.7513007284079083,1150.6805411030175,116.68678459937566,288.1456815816857,334.42857142857144,11.142857142857142,4596.187304890739,335,343.0,355.0,356.0,394.32142857142856,6.107142857142858
2023-04-07,614.56,-9.52196389501719,125.43111111111112,2.8400000000000003,1014.1422222222222,110.78666666666666,154.1688888888889,233.42857142857144,21.285714285714285,4684.048888888889,345,335.0,343.0,344.5,351.7857142857143,9.464285714285715
2023-04-14,614.56,-7.703169558413124,125.43111111111112,2.8400000000000003,1014.1422222222222,110.78666666666666,154.1688888888889,197.7142857142857,13.571428571428571,4684.048888888889,363,345.0,335.0,346.5,287.8214285714286,12.214285714285715
2023-04-21,614.56,-5.989702977093977,125.43111111111112,2.8400000000000003,1014.1422222222222,110.78666666666666,154.1688888888889,143.0,12.571428571428571,4684.048888888889,390,363.0,345.0,358.25,227.14285714285714,14.642857142857142
2023-04-28,614.56,-4.276236395774824,125.43111111111112,2.8400000000000003,1014.1422222222222,110.78666666666666,154.1688888888889,234.8571428571429,10.714285714285714,4684.048888888889,410,390.0,363.0,377.0,202.25,14.535714285714286
2023-05-05,661.1321540062435,-2.562769814455681,97.16961498439127,2.7513007284079083,951.0759625390218,99.43392299687824,90.58896982310095,226.28571428571428,8.714285714285714,4571.796045785641,422,410.0,390.0,396.25,200.46428571428572,11.392857142857142
2023-05-12,661.1321540062435,-0.849303233136535,97.16961498439127,2.7513007284079083,951.0759625390218,99.43392299687824,90.58896982310095,85.0,27.0,4571.796045785641,458,422.0,410.0,420.0,172.2857142857143,14.75
2023-05-19,661.1321540062435,2.8794731936734754,97.16961498439127,2.7513007284079083,951.0759625390218,99.43392299687824,90.58896982310095,106.14285714285714,33.857142857142854,4571.796045785641,489,458.0,422.0,444.75,163.07142857142858,20.071428571428573
2023-05-26,661.1321540062435,6.392951437700095,97.16961498439127,2.7513007284079083,951.0759625390218,99.43392299687824,90.58896982310095,87.85714285714286,19.714285714285715,4571.796045785641,522,489.0,458.0,472.75,126.32142857142858,22.32142857142857
2023-06-02,802.7022222222222,10.419641001611302,95.19555555555556,2.8400000000000003,1080.2355555555555,110.0488888888889,69.44888888888889,32.285714285714285,44.0,4757.395555555556,552,522.0,489.0,505.25,77.82142857142857,31.142857142857146
2023-06-09,802.7022222222222,14.446330565522503,95.19555555555556,2.8400000000000003,1080.2355555555555,110.0488888888889,69.44888888888889,85.14285714285714,37.142857142857146,4757.395555555556,574,552.0,522.0,534.25,77.85714285714286,33.67857142857143
2023-06-16,802.7022222222222,17.456078694569374,95.19555555555556,2.8400000000000003,1080.2355555555555,110.0488888888889,69.44888888888889,18.857142857142858,58.285714285714285,4757.395555555556,599,574.0,552.0,561.75,56.035714285714285,39.785714285714285
2023-06-23,802.7022222222222,19.98954032444014,95.19555555555556,2.8400000000000003,1080.2355555555555,110.0488888888889,69.44888888888889,18.714285714285715,59.0,4757.395555555556,623,599.0,574.0,587.0,38.75,49.60714285714286
2023-06-30,802.7022222222222,22.52300195431089,95.19555555555556,2.8400000000000003,1080.2355555555555,110.0488888888889,69.44888888888889,0.5714285714285714,138.0,4757.395555555556,643,623.0,599.0,609.75,30.82142857142857,73.10714285714286
2023-07-07,915.2382934443287,25.05646358418165,91.60457856399584,2.7513007284079083,1176.9698231009363,109.52757544224768,57.8480749219563,0.1428571428571428,204.57142857142856,4617.202913631632,653,643.0,623.0,629.5,9.571428571428571,114.96428571428571
2023-07-14,915.2382934443287,26.62333008707956,91.60457856399584,2.7513007284079083,1176.9698231009363,109.52757544224768,57.8480749219563,0.0,191.28571428571428,4617.202913631632,661,653.0,643.0,645.0,4.857142857142858,148.21428571428572
2023-07-21,915.2382934443287,26.251364038785688,91.60457856399584,2.7513007284079083,1176.9698231009363,109.52757544224768,57.8480749219563,0.0,196.42857142857144,4617.202913631632,670,661.0,653.0,656.75,0.17857142857142855,182.57142857142856
2023-07-28,915.2382934443287,25.879397990491807,91.60457856399584,2.7513007284079083,1176.9698231009363,109.52757544224768,57.8480749219563,0.0,189.7142857142857,4617.202913631632,680,670.0,661.0,666.0,0.0357142857142857,195.5
2023-08-04,885.5442247658689,25.507431942197936,81.86472424557753,2.7513007284079083,1128.1706555671178,111.5088449531738,46.50988553590011,7.0,122.85714285714286,4613.77315296566,700,680.0,670.0,677.75,1.75,175.07142857142856
